topology-name,topologies-per-dim-1,topologies-per-dim-2,dimension-type-1,dimension-type-2,dimensions-count,units-count-1,units-count-2,link-latency-1,link-latency-2,link-bandwidth-1,link-bandwidth-2,nic-latency-1,nic-latency-2,router-latency-1,router-latency-2,hbm-latency-1,hbm-latency-2,hbm-bandwidth-1,hbm-bandwidth-2,hbm-scale-1,hbm-scale-2,links-count-1,links-count-2,scheduling-policy,endpoint-delay,active-chunks-per-dimension,preferred-dataset-splits,boost-mode,all-reduce-implementation,all-gather-implementation,reduce-scatter-implementation,all-to-all-implementation,collective-optimization
Hierarchical,Switch,Ring,P,P,2,4,5,237,71,173.6,158.6,0,0,5,3,137,218,156,160,1,0,1,2,FIFO,2,1,27,0,direct_direct,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,FullyConnected,FullyConnected,N,N,2,8,7,310,82,156.3,106.6,0,0,5,5,140,214,376,197,1,0,7,7,FIFO,5,1,23,1,oneDirect,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,4,3,203,265,152.3,25.5,0,0,2,0,322,111,428,124,1,1,7,7,FIFO,3,1,28,1,oneDirect,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,Ring,P,P,2,8,2,280,263,77.5,32.0,0,0,8,1,466,117,440,124,0,0,2,2,LIFO,5,1,5,0,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,Switch,Switch,P,P,2,7,3,106,56,206.6,45.0,0,0,2,7,390,241,154,29,0,1,1,1,FIFO,5,1,16,1,oneDirect,oneDirect,direct_direct,direct_direct,baseline
Hierarchical,Switch,Ring,P,P,2,4,4,141,285,203.1,122.9,0,0,2,0,417,189,118,372,1,0,1,2,LIFO,6,1,5,1,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,FullyConnected,Switch,P,P,2,6,7,76,331,172.1,136.7,0,0,9,0,138,447,263,142,1,1,7,1,FIFO,2,1,32,1,oneDirect,oneDirect,oneDirect,oneDirect,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,4,8,67,399,21.7,43.4,0,0,0,5,72,346,460,357,1,0,1,7,FIFO,6,1,9,1,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,oneDirect,baseline
Hierarchical,FullyConnected,Ring,P,P,2,8,7,120,362,234.7,144.5,0,0,6,3,14,301,25,464,0,0,7,2,FIFO,8,1,8,0,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,FullyConnected,N,N,2,8,6,235,332,86.4,155.3,0,0,5,2,425,383,328,78,0,1,1,7,LIFO,5,1,30,0,ring_ring,oneRing,oneRing,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,4,5,165,493,70.2,53.1,0,0,10,4,16,383,203,495,1,0,1,7,FIFO,5,1,7,0,oneRing,doubleBinaryTree_doubleBinaryTree,oneDirect,oneRing,baseline
Hierarchical,Ring,FullyConnected,N,N,2,8,8,180,129,220.7,168.3,0,0,9,9,397,347,422,477,1,1,2,7,FIFO,9,1,25,0,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,direct_direct,localBWAware
Hierarchical,Ring,Switch,N,N,2,4,7,70,124,30.0,198.1,0,0,0,10,469,43,173,232,1,0,2,1,LIFO,9,1,29,0,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,8,4,319,496,228.2,80.3,0,0,10,3,167,435,230,87,1,1,1,7,FIFO,8,1,10,0,doubleBinaryTree_doubleBinaryTree,ring_ring,direct_direct,direct_direct,baseline
Hierarchical,Switch,Ring,P,P,2,8,5,226,340,23.7,121.8,0,0,10,8,147,459,166,111,1,0,1,2,FIFO,3,1,13,0,oneRing,ring_ring,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Ring,Switch,P,P,2,6,8,365,334,86.7,217.5,0,0,5,6,358,305,382,56,1,0,2,1,FIFO,5,1,14,1,oneDirect,oneRing,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,Switch,P,P,2,8,4,495,473,24.0,55.6,0,0,4,9,90,45,397,201,1,0,1,1,FIFO,9,1,32,1,oneRing,oneDirect,oneRing,ring_ring,localBWAware
Hierarchical,Ring,FullyConnected,P,P,2,4,6,7,187,127.6,194.3,0,0,8,0,478,399,132,32,1,0,2,7,LIFO,5,1,17,0,oneDirect,ring_ring,direct_direct,oneDirect,baseline
Hierarchical,FullyConnected,Switch,N,N,2,4,6,396,340,210.4,133.2,0,0,0,4,333,254,4,215,0,1,7,1,FIFO,7,1,27,1,ring_ring,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,5,5,352,271,49.5,165.3,0,0,9,7,464,119,446,415,0,0,7,7,FIFO,2,1,19,1,oneRing,oneDirect,ring_ring,ring_ring,baseline
Hierarchical,Switch,Ring,N,N,2,8,2,404,179,119.8,201.8,0,0,2,6,324,474,360,86,1,0,1,2,LIFO,10,1,28,1,direct_direct,direct_direct,ring_ring,oneDirect,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,4,7,100,60,176.1,167.1,0,0,0,0,495,178,199,144,1,1,7,2,LIFO,7,1,13,1,direct_direct,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Ring,Switch,N,N,2,4,2,454,287,99.1,145.8,0,0,8,6,118,484,45,244,1,0,2,1,FIFO,7,1,16,0,doubleBinaryTree_doubleBinaryTree,oneDirect,oneDirect,oneDirect,baseline
Hierarchical,FullyConnected,FullyConnected,N,N,2,8,8,382,492,185.1,97.9,0,0,2,6,130,6,208,424,0,1,7,7,LIFO,4,1,14,1,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,ring_ring,localBWAware
Hierarchical,Switch,Switch,N,N,2,8,5,128,326,56.7,43.8,0,0,7,9,441,201,121,209,1,0,1,1,FIFO,7,1,30,0,oneDirect,ring_ring,oneRing,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Switch,P,P,2,7,8,281,497,217.2,184.3,0,0,8,8,35,5,288,487,0,1,7,1,FIFO,4,1,16,1,oneRing,oneDirect,direct_direct,oneDirect,baseline
Hierarchical,FullyConnected,Ring,P,P,2,4,2,247,95,74.3,105.4,0,0,0,5,162,188,34,232,1,0,7,2,LIFO,2,1,8,1,oneDirect,oneRing,direct_direct,oneRing,localBWAware
Hierarchical,Switch,Switch,N,N,2,4,5,368,19,186.1,163.7,0,0,9,3,250,124,108,31,1,1,1,1,LIFO,6,1,19,0,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,Switch,Switch,P,P,2,4,5,378,155,55.1,61.1,0,0,5,1,132,125,218,300,1,1,1,1,LIFO,2,1,15,0,oneRing,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,8,3,467,6,60.5,53.1,0,0,5,10,301,81,458,484,0,1,1,7,LIFO,10,1,5,1,oneDirect,oneDirect,oneRing,direct_direct,baseline
Hierarchical,Ring,Switch,P,P,2,2,2,372,434,174.8,155.6,0,0,10,0,15,111,494,307,0,1,2,1,FIFO,4,1,23,0,oneDirect,oneDirect,oneRing,ring_ring,localBWAware
Hierarchical,Switch,Ring,P,P,2,8,2,58,448,111.4,226.0,0,0,4,6,97,30,85,123,1,0,1,2,FIFO,3,1,10,0,oneDirect,oneRing,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Switch,P,P,2,4,6,32,131,20.8,20.9,0,0,8,6,200,133,436,81,1,1,7,1,LIFO,8,1,11,0,oneRing,oneDirect,oneRing,direct_direct,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,4,6,385,128,81.4,236.5,0,0,5,1,65,362,215,252,0,0,7,7,FIFO,4,1,12,1,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Ring,FullyConnected,N,N,2,4,3,439,109,15.4,12.2,0,0,3,5,368,155,455,186,1,1,2,7,FIFO,9,1,8,0,direct_direct,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,4,3,138,284,161.7,27.5,0,0,8,1,345,42,56,331,1,1,2,7,FIFO,9,1,21,1,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,8,2,352,406,55.5,54.3,0,0,1,5,279,321,116,165,1,1,1,1,FIFO,3,1,19,1,oneRing,doubleBinaryTree_doubleBinaryTree,oneDirect,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,4,5,432,315,185.6,135.1,0,0,9,9,110,247,61,384,1,1,1,1,FIFO,3,1,6,1,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,FullyConnected,Ring,N,N,2,8,7,295,384,175.1,195.5,0,0,9,9,293,29,106,119,1,0,7,2,LIFO,4,1,31,1,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,oneRing,baseline
Hierarchical,Switch,FullyConnected,P,P,2,8,4,310,445,229.6,96.1,0,0,7,0,353,481,221,418,0,1,1,7,FIFO,6,1,4,1,oneRing,oneDirect,direct_direct,ring_ring,localBWAware
Hierarchical,Ring,Ring,P,P,2,8,7,308,114,129.7,181.9,0,0,7,5,100,356,435,331,0,0,2,2,FIFO,3,1,8,0,direct_direct,oneDirect,direct_direct,oneRing,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,8,4,383,99,45.1,169.4,0,0,6,9,319,407,8,11,0,1,2,7,FIFO,2,1,4,0,direct_direct,oneDirect,oneDirect,oneRing,localBWAware
Hierarchical,Ring,Switch,P,P,2,8,2,308,87,49.3,227.4,0,0,3,6,486,495,268,100,1,1,2,1,LIFO,7,1,7,0,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,ring_ring,baseline
Hierarchical,FullyConnected,Switch,N,N,2,8,4,300,192,192.5,202.3,0,0,6,9,454,205,315,454,1,1,7,1,FIFO,4,1,31,0,oneDirect,oneRing,direct_direct,oneDirect,localBWAware
Hierarchical,FullyConnected,Ring,P,P,2,4,6,132,72,90.7,112.6,0,0,4,2,46,157,249,372,0,1,7,2,LIFO,7,1,15,0,oneRing,direct_direct,oneRing,ring_ring,localBWAware
Hierarchical,FullyConnected,Ring,N,N,2,3,4,433,203,174.3,181.6,0,0,0,10,354,432,431,306,1,1,7,2,LIFO,9,1,28,0,direct_direct,direct_direct,ring_ring,direct_direct,baseline
Hierarchical,FullyConnected,Switch,N,N,2,4,8,3,494,36.4,68.1,0,0,7,6,378,259,21,114,1,1,7,1,FIFO,4,1,5,1,oneDirect,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,2,6,103,453,162.7,92.0,0,0,1,3,15,275,40,232,0,1,2,7,FIFO,10,1,8,0,direct_direct,doubleBinaryTree_doubleBinaryTree,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,Ring,N,N,2,4,6,127,263,235.8,198.3,0,0,6,2,145,70,3,160,0,0,2,2,FIFO,1,1,21,1,direct_direct,ring_ring,oneDirect,direct_direct,baseline
Hierarchical,Switch,FullyConnected,P,P,2,5,4,67,196,173.8,228.1,0,0,8,6,157,153,58,36,1,1,1,7,LIFO,8,1,10,1,ring_ring,ring_ring,oneRing,direct_direct,localBWAware
Hierarchical,Ring,Ring,P,P,2,8,2,189,19,96.0,166.5,0,0,0,3,290,48,59,261,0,1,2,2,FIFO,1,1,7,0,doubleBinaryTree_doubleBinaryTree,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,Ring,FullyConnected,N,N,2,4,8,68,21,148.6,233.4,0,0,5,2,158,354,183,241,0,0,2,7,FIFO,8,1,7,1,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,Switch,P,P,2,6,2,448,60,186.2,107.2,0,0,7,3,188,43,173,80,0,0,1,1,FIFO,9,1,26,1,direct_direct,direct_direct,oneRing,oneDirect,baseline
Hierarchical,Ring,Ring,N,N,2,4,6,332,297,235.6,148.6,0,0,7,7,463,379,162,180,0,1,2,2,FIFO,10,1,24,0,oneDirect,oneDirect,direct_direct,direct_direct,localBWAware
Hierarchical,Ring,Ring,N,N,2,4,2,307,323,38.8,136.6,0,0,7,5,134,30,300,34,0,1,2,2,LIFO,6,1,5,0,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,Ring,Ring,N,N,2,2,2,142,478,175.4,51.1,0,0,8,7,64,491,496,79,0,1,2,2,FIFO,3,1,31,1,oneRing,oneDirect,direct_direct,ring_ring,baseline
Hierarchical,Ring,Ring,P,P,2,4,6,403,465,182.4,125.7,0,0,4,2,272,168,138,130,1,0,2,2,FIFO,9,1,9,0,oneDirect,oneRing,oneDirect,direct_direct,localBWAware
Hierarchical,Ring,Ring,N,N,2,4,2,165,341,101.4,113.2,0,0,5,6,300,142,476,373,1,0,2,2,FIFO,6,1,16,1,oneDirect,oneDirect,ring_ring,direct_direct,baseline
Hierarchical,Ring,Switch,P,P,2,8,3,354,424,43.7,201.9,0,0,6,4,172,435,179,349,0,0,2,1,FIFO,5,1,16,0,oneDirect,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,7,3,348,121.0,210.5,0,0,9,0,319,20,415,272,0,0,7,7,LIFO,4,1,15,1,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,8,4,384,15,158.0,132.3,0,0,7,2,176,451,241,119,0,1,7,1,LIFO,4,1,12,0,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,ring_ring,baseline
Hierarchical,Switch,FullyConnected,N,N,2,8,6,279,432,167.9,189.6,0,0,10,10,20,121,121,94,0,1,1,7,FIFO,2,1,23,0,direct_direct,oneRing,oneDirect,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,2,8,392,482,199.4,96.6,0,0,4,7,484,281,166,217,0,0,1,1,LIFO,5,1,9,0,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,ring_ring,direct_direct,baseline
Hierarchical,FullyConnected,FullyConnected,N,N,2,4,4,432,461,167.5,213.1,0,0,3,7,32,483,96,358,0,0,7,7,FIFO,7,1,11,0,ring_ring,doubleBinaryTree_doubleBinaryTree,ring_ring,direct_direct,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,8,4,331,450,100.1,14.8,0,0,1,3,256,377,463,162,0,0,1,7,LIFO,4,1,26,0,oneDirect,direct_direct,doubleBinaryTree_doubleBinaryTree,oneRing,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,2,364,42,78.3,156.1,0,0,9,7,279,369,434,285,0,0,1,7,LIFO,5,1,14,1,ring_ring,ring_ring,ring_ring,oneRing,baseline
Hierarchical,Switch,Switch,P,P,2,8,4,146,378,146.3,76.5,0,0,3,9,468,164,56,488,0,1,1,1,FIFO,4,1,24,0,direct_direct,ring_ring,direct_direct,oneDirect,baseline
Hierarchical,Ring,Switch,P,P,2,6,3,33,478,246.2,47.0,0,0,9,3,348,433,179,166,1,1,2,1,LIFO,8,1,22,1,oneDirect,oneDirect,direct_direct,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,2,2,294,473,104.5,98.9,0,0,1,0,459,470,158,260,0,0,1,1,LIFO,7,1,6,0,oneRing,doubleBinaryTree_doubleBinaryTree,oneDirect,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Ring,Ring,P,P,2,2,4,205,5,242.2,61.2,0,0,4,2,148,365,208,484,1,1,2,2,LIFO,1,1,12,0,ring_ring,direct_direct,ring_ring,direct_direct,baseline
Hierarchical,Ring,FullyConnected,N,N,2,4,2,48,354,158.9,122.7,0,0,4,5,62,60,410,221,1,1,2,7,LIFO,9,1,8,0,doubleBinaryTree_doubleBinaryTree,oneRing,oneDirect,oneDirect,baseline
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,7,63,279,202.3,193.2,0,0,7,0,241,67,225,196,1,0,7,7,FIFO,1,1,9,0,ring_ring,oneRing,oneRing,direct_direct,baseline
Hierarchical,FullyConnected,Ring,P,P,2,5,2,352,416,149.3,78.2,0,0,6,3,336,134,453,221,1,0,7,2,LIFO,4,1,9,1,direct_direct,ring_ring,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,Switch,P,P,2,5,5,69,285,132.0,142.0,0,0,10,9,6,138,317,128,1,1,2,1,LIFO,5,1,23,1,oneDirect,oneDirect,direct_direct,oneDirect,baseline
Hierarchical,Switch,Ring,P,P,2,6,5,368,378,26.4,58.0,0,0,5,7,122,194,187,268,0,1,1,2,FIFO,6,1,17,1,oneDirect,oneRing,direct_direct,oneDirect,localBWAware
Hierarchical,Switch,Switch,P,P,2,8,2,239,460,141.2,118.3,0,0,1,0,406,360,385,236,0,1,1,1,FIFO,6,1,6,0,oneDirect,ring_ring,direct_direct,oneDirect,baseline
Hierarchical,Ring,Ring,P,P,2,8,2,343,426,159.4,238.8,0,0,8,7,286,258,127,8,1,0,2,2,FIFO,2,1,28,0,oneDirect,oneDirect,direct_direct,direct_direct,baseline
Hierarchical,Ring,Switch,P,P,2,3,6,170,52,181.2,103.7,0,0,8,2,496,146,497,375,0,1,2,1,FIFO,6,1,20,1,ring_ring,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,8,7,245,249,104.9,29.6,0,0,6,6,172,394,319,387,0,0,1,7,LIFO,6,1,8,0,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,ring_ring,baseline
Hierarchical,Ring,FullyConnected,P,P,2,4,4,117,43,187.4,204.8,0,0,10,3,143,162,25,319,1,1,2,7,FIFO,8,1,16,0,oneRing,doubleBinaryTree_doubleBinaryTree,oneRing,oneRing,localBWAware
Hierarchical,FullyConnected,FullyConnected,P,P,2,8,2,204,379,152.2,149.8,0,0,4,7,384,146,318,53,1,0,7,7,FIFO,2,1,19,0,ring_ring,oneDirect,direct_direct,oneDirect,baseline
Hierarchical,FullyConnected,Ring,N,N,2,4,5,214,104,223.4,209.3,0,0,10,10,380,456,408,383,1,1,7,2,LIFO,5,1,23,1,direct_direct,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,Ring,N,N,2,7,5,130,309,167.9,24.6,0,0,10,4,139,90,74,281,0,0,2,2,LIFO,6,1,29,1,oneDirect,oneDirect,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,Ring,Switch,P,P,2,4,8,127,321,129.0,22.5,0,0,0,9,484,396,256,149,0,1,2,1,FIFO,1,1,10,1,oneDirect,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,8,2,178,438,149.2,208.8,0,0,6,7,91,109,8,323,0,0,1,7,FIFO,4,1,20,1,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,oneRing,baseline
Hierarchical,FullyConnected,Ring,P,P,2,4,2,376,29,75.9,97.2,0,0,7,7,70,408,168,473,0,1,7,2,LIFO,10,1,30,0,direct_direct,oneDirect,oneDirect,oneDirect,localBWAware
Hierarchical,Switch,Ring,N,N,2,4,7,4,209,80.3,35.3,0,0,0,10,361,433,418,283,1,1,1,2,LIFO,3,1,16,1,oneRing,oneDirect,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,4,5,21,52,115.4,164.8,0,0,10,8,49,353,309,92,1,1,2,7,LIFO,9,1,30,0,direct_direct,doubleBinaryTree_doubleBinaryTree,oneDirect,oneRing,baseline
Hierarchical,Switch,FullyConnected,P,P,2,7,7,322,350,21.1,100.2,0,0,8,3,350,283,318,312,0,1,1,7,FIFO,7,1,8,1,oneDirect,oneDirect,direct_direct,oneRing,baseline
Hierarchical,Switch,FullyConnected,N,N,2,4,2,282,424,90.6,58.4,0,0,7,9,127,451,151,228,0,1,1,7,FIFO,1,1,28,1,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,FullyConnected,Ring,N,N,2,4,2,401,254,219.6,139.7,0,0,8,6,377,301,108,114,1,1,7,2,LIFO,6,1,31,0,doubleBinaryTree_doubleBinaryTree,direct_direct,oneDirect,oneRing,localBWAware
Hierarchical,Ring,Ring,P,P,2,8,6,64,411,100.0,160.3,0,0,5,8,277,274,319,233,0,0,2,2,LIFO,4,1,25,1,ring_ring,direct_direct,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,baseline
Hierarchical,Switch,Ring,P,P,2,8,3,217,70,190.5,71.8,0,0,2,0,432,469,96,56,1,1,1,2,FIFO,5,1,24,1,oneRing,doubleBinaryTree_doubleBinaryTree,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,2,8,227,310,23.4,45.6,0,0,0,2,13,316,23,443,0,1,7,7,FIFO,2,1,9,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,ring_ring,baseline
Hierarchical,Switch,Switch,N,N,2,8,2,335,78,218.4,43.1,0,0,9,8,186,17,103,427,1,1,1,1,LIFO,4,1,25,0,doubleBinaryTree_doubleBinaryTree,oneDirect,oneDirect,direct_direct,localBWAware
Hierarchical,Switch,FullyConnected,N,N,2,4,2,302,402,137.8,133.0,0,0,6,9,380,491,176,200,1,0,1,7,LIFO,3,1,11,0,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,oneDirect,oneDirect,baseline
Hierarchical,Ring,Ring,P,P,2,8,3,490,97,17.2,41.0,0,0,9,6,448,28,179,45,1,1,2,2,FIFO,9,1,24,0,oneRing,oneRing,ring_ring,direct_direct,localBWAware
Hierarchical,Switch,Ring,N,N,2,4,4,134,251,99.0,203.4,0,0,0,8,301,181,431,193,1,0,1,2,FIFO,5,1,23,1,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,oneRing,baseline
Hierarchical,Switch,Ring,N,N,2,4,2,245,198,16.6,31.9,0,0,0,0,4,407,438,320,0,0,1,2,LIFO,9,1,12,1,ring_ring,direct_direct,direct_direct,direct_direct,baseline
Hierarchical,Switch,Ring,N,N,2,4,6,490,196,91.7,224.1,0,0,3,8,299,348,232,375,1,0,1,2,FIFO,10,1,6,1,ring_ring,direct_direct,ring_ring,direct_direct,localBWAware
Hierarchical,Switch,Ring,N,N,2,4,2,17,411,131.1,213.7,0,0,9,9,111,380,139,233,0,1,1,2,FIFO,7,1,32,0,doubleBinaryTree_doubleBinaryTree,oneRing,ring_ring,direct_direct,baseline
Hierarchical,Ring,Ring,P,P,2,8,8,45,339,110.5,75.7,0,0,1,4,34,120,213,315,1,1,2,2,LIFO,1,1,20,0,doubleBinaryTree_doubleBinaryTree,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,localBWAware
Hierarchical,Switch,Switch,P,P,2,6,7,424,268,124.0,231.7,0,0,8,0,59,269,472,78,0,0,1,1,FIFO,2,1,19,1,direct_direct,direct_direct,oneDirect,direct_direct,baseline
Hierarchical,FullyConnected,FullyConnected,N,N,2,4,4,168,208,126.6,142.8,0,0,5,4,91,148,24,218,0,1,7,7,LIFO,9,1,19,1,doubleBinaryTree_doubleBinaryTree,doubleBinaryTree_doubleBinaryTree,oneDirect,oneDirect,localBWAware
Hierarchical,FullyConnected,FullyConnected,N,N,2,8,4,203,312,121.2,187.9,0,0,7,5,374,318,423,248,0,0,7,7,LIFO,1,1,26,0,direct_direct,ring_ring,doubleBinaryTree_doubleBinaryTree,oneDirect,baseline
Hierarchical,Switch,Switch,N,N,2,4,8,483,334,87.0,169.4,0,0,0,7,207,238,271,27,0,1,1,1,LIFO,6,1,32,1,ring_ring,ring_ring,doubleBinaryTree_doubleBinaryTree,oneRing,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,8,4,107,15,112.3,194.3,0,0,8,1,143,104,77,498,1,0,1,7,FIFO,10,1,21,0,direct_direct,doubleBinaryTree_doubleBinaryTree,oneRing,direct_direct,localBWAware
Hierarchical,FullyConnected,Switch,N,N,2,8,6,124,238,96.0,234.9,0,0,8,6,395,142,157,420,0,0,7,1,LIFO,5,1,4,1,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,direct_direct,localBWAware
Hierarchical,Ring,Switch,P,P,2,4,3,389,308,130.7,141.9,0,0,0,2,437,444,353,263,1,1,2,1,LIFO,6,1,26,1,oneDirect,oneDirect,direct_direct,ring_ring,localBWAware
Hierarchical,Switch,FullyConnected,P,P,2,4,5,347,256,165.7,129.3,0,0,2,7,142,191,268,436,1,1,1,7,FIFO,10,1,32,0,oneRing,oneDirect,oneDirect,doubleBinaryTree_doubleBinaryTree,localBWAware
Hierarchical,Ring,Switch,N,N,2,2,8,203,276,193.3,149.9,0,0,9,6,145,344,404,456,0,0,2,1,FIFO,5,1,23,1,direct_direct,direct_direct,doubleBinaryTree_doubleBinaryTree,direct_direct,baseline
Hierarchical,FullyConnected,Switch,P,P,2,7,8,493,419,70.5,131.2,0,0,1,8,111,145,250,446,1,0,7,1,LIFO,3,1,27,1,oneRing,oneDirect,oneRing,ring_ring,localBWAware
Hierarchical,Ring,Ring,P,P,2,2,5,450,207,41.2,59.0,0,0,7,8,4,50,207,239,0,1,2,2,FIFO,10,1,26,1,ring_ring,ring_ring,ring_ring,direct_direct,localBWAware
Hierarchical,Switch,Switch,N,N,2,4,5,15,101,107.1,55.4,0,0,9,9,307,473,249,442,1,0,1,1,FIFO,3,1,21,0,direct_direct,oneDirect,oneRing,ring_ring,localBWAware
Hierarchical,Ring,Ring,P,P,2,4,3,293,346,79.7,154.1,0,0,5,9,89,26,45,327,1,1,2,2,FIFO,1,1,28,0,oneDirect,oneDirect,doubleBinaryTree_doubleBinaryTree,oneDirect,localBWAware
Hierarchical,Ring,FullyConnected,N,N,2,8,6,69,257,73.4,45.9,0,0,3,6,13,436,234,356,0,1,2,7,LIFO,4,1,24,1,oneDirect,doubleBinaryTree_doubleBinaryTree,ring_ring,ring_ring,baseline
Hierarchical,FullyConnected,Ring,N,N,2,2,2,329,325,40.7,34.4,0,0,10,6,388,176,271,217,0,0,7,2,LIFO,6,1,13,1,oneRing,doubleBinaryTree_doubleBinaryTree,direct_direct,ring_ring,localBWAware
Hierarchical,Ring,Switch,P,P,2,4,7,40,275,202.0,121.1,0,0,2,0,131,179,280,86,1,1,2,1,FIFO,9,1,25,0,oneDirect,oneDirect,ring_ring,oneDirect,localBWAware
